time,MACD
2007-11-10 22:00:00+00:00,0.014569845015978355
2007-11-11 22:00:00+00:00,0.011031649958930245
2007-11-12 22:00:00+00:00,0.009560167792195706
2007-11-13 22:00:00+00:00,0.006814588683873968
2007-11-14 22:00:00+00:00,0.004029823414574807
2007-11-15 22:00:00+00:00,0.0025535563413114915
2007-11-16 22:00:00+00:00,0.001367836482300877
2007-11-17 22:00:00+00:00,0.0003841774875512627
2007-11-18 22:00:00+00:00,-0.0007083664825526803
2007-11-19 22:00:00+00:00,-0.00025678849351651323
2007-11-20 22:00:00+00:00,6.604956509281834e-06
2007-11-21 22:00:00+00:00,-6.23215992425763e-05
2007-11-22 22:00:00+00:00,-4.3818797062833426e-05
2007-11-24 22:00:00+00:00,-0.0002242645355594597
2007-11-25 22:00:00+00:00,0.0004920730144566399
2007-11-26 22:00:00+00:00,0.0008506614309711225
2007-11-27 22:00:00+00:00,0.002211599233870487
2007-11-28 22:00:00+00:00,0.0015846234471519338
2007-11-29 22:00:00+00:00,0.000665316224541801
2007-12-01 22:00:00+00:00,-0.00019015600085969808
2007-12-02 22:00:00+00:00,3.840742369343175e-05
2007-12-03 22:00:00+00:00,-0.00031423841090161275
2007-12-04 22:00:00+00:00,-0.003165978156970173
2007-12-05 22:00:00+00:00,-0.005277216098682036
2007-12-06 22:00:00+00:00,-0.00667972769291536
2007-12-08 22:00:00+00:00,-0.007714405122096757
2007-12-09 22:00:00+00:00,-0.007165569431317298
2007-12-10 22:00:00+00:00,-0.007602401076076237
2007-12-11 22:00:00+00:00,-0.006856871440760859
